shopid,docno,docdatetime,perioddatetime,barcode,unitcode,qty,price,discount,whcode,locationcode,sumofcost,discountamount,sumamount,branchid
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0028,2024-01-28T12:07:40,2024-01-28T12:07:40,PSF0051,,1.0,59.0,,,,0.0,0.0,59.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0028,2024-01-28T12:07:40,2024-01-28T12:07:40,DW0001,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0028,2024-01-28T12:07:40,2024-01-28T12:07:40,DW0013,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0028,2024-01-28T12:07:40,2024-01-28T12:07:40,TWR0015,,3.0,15.0,,,,0.0,0.0,45.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0028,2024-01-28T12:07:40,2024-01-28T12:07:40,BF0018,,1.0,129.0,,,,0.0,0.0,129.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0028,2024-01-28T12:07:40,2024-01-28T12:07:40,CT0062,,1.0,65.0,,,,0.0,0.0,65.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0028,2024-01-28T12:07:40,2024-01-28T12:07:40,DS0004,,1.0,159.0,,,,0.0,0.0,159.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0028,2024-01-28T12:07:40,2024-01-28T12:07:40,TWR0015,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0029,2024-01-28T12:24:24,2024-01-28T12:24:24,PSF0016,,1.0,119.0,,,,0.0,0.0,119.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0029,2024-01-28T12:24:24,2024-01-28T12:24:24,FF0026,,1.0,119.0,,,,0.0,0.0,119.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0029,2024-01-28T12:24:24,2024-01-28T12:24:24,TWR0013,,1.0,69.0,,,,0.0,0.0,69.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0029,2024-01-28T12:24:24,2024-01-28T12:24:24,TWR0014,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0029,2024-01-28T12:24:24,2024-01-28T12:24:24,BF0003,,1.0,129.0,,,,0.0,0.0,129.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0029,2024-01-28T12:24:24,2024-01-28T12:24:24,DW0001,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0030,2024-01-28T12:39:09,2024-01-28T12:39:09,PSF0051,,1.0,59.0,,,,0.0,0.0,59.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0030,2024-01-28T12:39:09,2024-01-28T12:39:09,PSF0035,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0030,2024-01-28T12:39:09,2024-01-28T12:39:09,RF0004,,1.0,129.0,,,,0.0,0.0,129.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0030,2024-01-28T12:39:09,2024-01-28T12:39:09,TWR0015,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0030,2024-01-28T12:39:09,2024-01-28T12:39:09,RF0010,,1.0,179.0,,,,0.0,0.0,179.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0030,2024-01-28T12:39:09,2024-01-28T12:39:09,DW001,,2.0,25.0,,,,0.0,0.0,50.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0030,2024-01-28T12:39:09,2024-01-28T12:39:09,DW0013,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0031,2024-01-28T12:50:53,2024-01-28T12:50:53,CT0060,,2.0,30.0,,,,0.0,0.0,60.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0032,2024-01-28T13:01:19,2024-01-28T13:01:19,DW0005,,1.0,100.0,,,,0.0,0.0,100.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0032,2024-01-28T13:01:19,2024-01-28T13:01:19,RF0011,,1.0,389.0,,,,0.0,0.0,389.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0032,2024-01-28T13:01:19,2024-01-28T13:01:19,PSF0051,,1.0,59.0,,,,0.0,0.0,59.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0032,2024-01-28T13:01:19,2024-01-28T13:01:19,FF0019,,1.0,139.0,,,,0.0,0.0,139.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0032,2024-01-28T13:01:19,2024-01-28T13:01:19,FF0029,,1.0,179.0,,,,0.0,0.0,179.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0032,2024-01-28T13:01:19,2024-01-28T13:01:19,TWR0015,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0032,2024-01-28T13:01:19,2024-01-28T13:01:19,HJ0008,,1.0,45.0,,,,0.0,0.0,45.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0032,2024-01-28T13:01:19,2024-01-28T13:01:19,DW0005,,1.0,100.0,,,,0.0,0.0,100.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0033,2024-01-28T13:05:37,2024-01-28T13:05:37,FF0021,,1.0,109.0,,,,0.0,0.0,109.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0033,2024-01-28T13:05:37,2024-01-28T13:05:37,LF0004,,1.0,99.0,,,,0.0,0.0,99.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0033,2024-01-28T13:05:37,2024-01-28T13:05:37,DW0004,,1.0,110.0,,,,0.0,0.0,110.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0033,2024-01-28T13:05:37,2024-01-28T13:05:37,BF0015,,1.0,149.0,,,,0.0,0.0,149.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0033,2024-01-28T13:05:37,2024-01-28T13:05:37,PSF0019,,1.0,59.0,,,,0.0,0.0,59.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0033,2024-01-28T13:05:37,2024-01-28T13:05:37,CT0062,,1.0,65.0,,,,0.0,0.0,65.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0033,2024-01-28T13:05:37,2024-01-28T13:05:37,TWR0015,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0033,2024-01-28T13:05:37,2024-01-28T13:05:37,RF0004,,1.0,129.0,,,,0.0,0.0,129.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0033,2024-01-28T13:05:37,2024-01-28T13:05:37,DW0001,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0033,2024-01-28T13:05:37,2024-01-28T13:05:37,CT0018,,1.0,65.0,,,,0.0,0.0,65.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0034,2024-01-28T13:50:47,2024-01-28T13:50:47,PSF0025,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0034,2024-01-28T13:50:47,2024-01-28T13:50:47,FF0001,,1.0,389.0,,,,0.0,0.0,389.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0034,2024-01-28T13:50:47,2024-01-28T13:50:47,FF0013,,1.0,139.0,,,,0.0,0.0,139.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0034,2024-01-28T13:50:47,2024-01-28T13:50:47,RF0004,,1.0,129.0,,,,0.0,0.0,129.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0034,2024-01-28T13:50:47,2024-01-28T13:50:47,FF0035,,1.0,119.0,,,,0.0,0.0,119.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0034,2024-01-28T13:50:47,2024-01-28T13:50:47,BF0006,,1.0,219.0,,,,0.0,0.0,219.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0034,2024-01-28T13:50:47,2024-01-28T13:50:47,PSF0017,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0034,2024-01-28T13:50:47,2024-01-28T13:50:47,DW0001,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0034,2024-01-28T13:50:47,2024-01-28T13:50:47,TWR0016,,3.0,15.0,,,,0.0,0.0,45.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0034,2024-01-28T13:50:47,2024-01-28T13:50:47,TWR0015,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240128-0034,2024-01-28T13:50:47,2024-01-28T13:50:47,DW0001,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0001,2024-01-29T03:02:11,2024-01-29T03:02:11,RF0011,,1.0,389.0,,,,0.0,0.0,389.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0001,2024-01-29T03:02:11,2024-01-29T03:02:11,PSF0025,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0001,2024-01-29T03:02:11,2024-01-29T03:02:11,DW0001,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0001,2024-01-29T03:02:11,2024-01-29T03:02:11,DW003,,1.0,25.0,,,,0.0,0.0,25.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0002,2024-01-29T05:49:34,2024-01-29T05:49:34,TWR0012,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0003,2024-01-29T06:00:11,2024-01-29T06:00:11,PSF0035,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0003,2024-01-29T06:00:11,2024-01-29T06:00:11,PSF0051,,1.0,59.0,,,,0.0,0.0,59.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0004,2024-01-29T06:04:49,2024-01-29T06:04:49,RF0004,,1.0,129.0,,,,0.0,0.0,129.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0004,2024-01-29T06:04:49,2024-01-29T06:04:49,LF0004,,1.0,99.0,,,,0.0,0.0,99.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0004,2024-01-29T06:04:49,2024-01-29T06:04:49,PSF0017,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0004,2024-01-29T06:04:49,2024-01-29T06:04:49,RF0012,,1.0,109.0,,,,0.0,0.0,109.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0004,2024-01-29T06:04:49,2024-01-29T06:04:49,TWR0015,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0004,2024-01-29T06:04:49,2024-01-29T06:04:49,DW0001,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0004,2024-01-29T06:04:49,2024-01-29T06:04:49,HJ0007,,1.0,45.0,,,,0.0,0.0,45.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0004,2024-01-29T06:04:49,2024-01-29T06:04:49,CT0002,,1.0,55.0,,,,0.0,0.0,55.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0004,2024-01-29T06:04:49,2024-01-29T06:04:49,CT0057,,1.0,75.0,,,,0.0,0.0,75.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0005,2024-01-29T06:37:49,2024-01-29T06:37:49,RF0010,,1.0,179.0,,,,0.0,0.0,179.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0005,2024-01-29T06:37:49,2024-01-29T06:37:49,RF0015,,1.0,249.0,,,,0.0,0.0,249.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0005,2024-01-29T06:37:49,2024-01-29T06:37:49,PSF0017,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0005,2024-01-29T06:37:49,2024-01-29T06:37:49,SF0013,,1.0,99.0,,,,0.0,0.0,99.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0005,2024-01-29T06:37:49,2024-01-29T06:37:49,TWR0014,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0005,2024-01-29T06:37:49,2024-01-29T06:37:49,RF0009,,1.0,119.0,,,,0.0,0.0,119.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0005,2024-01-29T06:37:49,2024-01-29T06:37:49,DW0001,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0005,2024-01-29T06:37:49,2024-01-29T06:37:49,TWR0014,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0006,2024-01-29T07:40:53,2024-01-29T07:40:53,RF0011,,1.0,389.0,,,,0.0,0.0,389.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0006,2024-01-29T07:40:53,2024-01-29T07:40:53,PSF0017,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0006,2024-01-29T07:40:53,2024-01-29T07:40:53,PSF0035,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0006,2024-01-29T07:40:53,2024-01-29T07:40:53,RF0004,,1.0,129.0,,,,0.0,0.0,129.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0006,2024-01-29T07:40:53,2024-01-29T07:40:53,LF0007,,1.0,99.0,,,,0.0,0.0,99.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0006,2024-01-29T07:40:53,2024-01-29T07:40:53,LF0009,,1.0,109.0,,,,0.0,0.0,109.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0006,2024-01-29T07:40:53,2024-01-29T07:40:53,TWR0016,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0006,2024-01-29T07:40:53,2024-01-29T07:40:53,TWR0015,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0006,2024-01-29T07:40:53,2024-01-29T07:40:53,DW0001,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0006,2024-01-29T07:40:53,2024-01-29T07:40:53,DW0013,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0006,2024-01-29T07:40:53,2024-01-29T07:40:53,TWR0015,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0007,2024-01-29T07:50:23,2024-01-29T07:50:23,PSF0025,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0007,2024-01-29T07:50:23,2024-01-29T07:50:23,GR0001,,1.0,139.0,,,,0.0,0.0,139.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0007,2024-01-29T07:50:23,2024-01-29T07:50:23,RF0004,,1.0,129.0,,,,0.0,0.0,129.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0007,2024-01-29T07:50:23,2024-01-29T07:50:23,PSF0017,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0007,2024-01-29T07:50:23,2024-01-29T07:50:23,LF0006,,1.0,99.0,,,,0.0,0.0,99.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0007,2024-01-29T07:50:23,2024-01-29T07:50:23,FF0047,,1.0,159.0,,,,0.0,0.0,159.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0007,2024-01-29T07:50:23,2024-01-29T07:50:23,RF0012,,1.0,109.0,,,,0.0,0.0,109.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0007,2024-01-29T07:50:23,2024-01-29T07:50:23,TWR0015,,3.0,15.0,,,,0.0,0.0,45.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0007,2024-01-29T07:50:23,2024-01-29T07:50:23,TWR0013,,1.0,69.0,,,,0.0,0.0,69.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0007,2024-01-29T07:50:23,2024-01-29T07:50:23,CT0015,,1.0,65.0,,,,0.0,0.0,65.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0007,2024-01-29T07:50:23,2024-01-29T07:50:23,DW0001,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0007,2024-01-29T07:50:23,2024-01-29T07:50:23,CT0001,,1.0,55.0,,,,0.0,0.0,55.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0007,2024-01-29T07:50:23,2024-01-29T07:50:23,FF0020,,1.0,199.0,,,,0.0,0.0,199.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0007,2024-01-29T07:50:23,2024-01-29T07:50:23,DW0001,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0008,2024-01-29T09:50:01,2024-01-29T09:50:01,RF0012,,1.0,109.0,,,,0.0,0.0,109.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0008,2024-01-29T09:50:01,2024-01-29T09:50:01,PSF0035,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0008,2024-01-29T09:50:01,2024-01-29T09:50:01,LF0004,,1.0,99.0,,,,0.0,0.0,99.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0008,2024-01-29T09:50:01,2024-01-29T09:50:01,TWR0015,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0008,2024-01-29T09:50:01,2024-01-29T09:50:01,FF0003,,1.0,129.0,,,,0.0,0.0,129.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0008,2024-01-29T09:50:01,2024-01-29T09:50:01,DW0001,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0008,2024-01-29T09:50:01,2024-01-29T09:50:01,AD0003,,1.0,20.0,,,,0.0,0.0,20.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0008,2024-01-29T09:50:01,2024-01-29T09:50:01,DS0003,,1.0,159.0,,,,0.0,0.0,159.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0009,2024-01-29T10:04:51,2024-01-29T10:04:51,RF0004,,1.0,129.0,,,,0.0,0.0,129.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0009,2024-01-29T10:04:51,2024-01-29T10:04:51,PSF0017,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0009,2024-01-29T10:04:51,2024-01-29T10:04:51,TWR0015,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0009,2024-01-29T10:04:51,2024-01-29T10:04:51,BF0020,,1.0,129.0,,,,0.0,0.0,129.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0009,2024-01-29T10:04:51,2024-01-29T10:04:51,DW001,,1.0,25.0,,,,0.0,0.0,25.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0009,2024-01-29T10:04:51,2024-01-29T10:04:51,DW0013,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0009,2024-01-29T10:04:51,2024-01-29T10:04:51,DW0001,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0009,2024-01-29T10:04:51,2024-01-29T10:04:51,LF0005,,1.0,69.0,,,,0.0,0.0,69.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0009,2024-01-29T10:04:51,2024-01-29T10:04:51,DW001,,1.0,25.0,,,,0.0,0.0,25.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0009,2024-01-29T10:04:51,2024-01-29T10:04:51,PSF0025,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0009,2024-01-29T10:04:51,2024-01-29T10:04:51,TWR0016,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0009,2024-01-29T10:04:51,2024-01-29T10:04:51,AD0006,,1.0,49.0,,,,0.0,0.0,49.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0010,2024-01-29T11:15:45,2024-01-29T11:15:45,LF0009,,1.0,109.0,,,,0.0,0.0,109.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0010,2024-01-29T11:15:45,2024-01-29T11:15:45,SF0019,,1.0,149.0,,,,0.0,0.0,149.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0010,2024-01-29T11:15:45,2024-01-29T11:15:45,TWR0003,,1.0,79.0,,,,0.0,0.0,79.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0010,2024-01-29T11:15:45,2024-01-29T11:15:45,RF0004,,1.0,129.0,,,,0.0,0.0,129.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0010,2024-01-29T11:15:45,2024-01-29T11:15:45,TWR0015,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0010,2024-01-29T11:15:45,2024-01-29T11:15:45,DW0011,,1.0,25.0,,,,0.0,0.0,25.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0010,2024-01-29T11:15:45,2024-01-29T11:15:45,DW0001,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0011,2024-01-29T11:20:02,2024-01-29T11:20:02,RF0004,,1.0,129.0,,,,0.0,0.0,129.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0011,2024-01-29T11:20:02,2024-01-29T11:20:02,RF0009,,1.0,119.0,,,,0.0,0.0,119.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0011,2024-01-29T11:20:02,2024-01-29T11:20:02,RF0010,,1.0,179.0,,,,0.0,0.0,179.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0011,2024-01-29T11:20:02,2024-01-29T11:20:02,LF0005,,1.0,69.0,,,,0.0,0.0,69.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0011,2024-01-29T11:20:02,2024-01-29T11:20:02,PSF0025,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0011,2024-01-29T11:20:02,2024-01-29T11:20:02,PSF0051,,1.0,59.0,,,,0.0,0.0,59.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0011,2024-01-29T11:20:02,2024-01-29T11:20:02,PSF0017,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0011,2024-01-29T11:20:02,2024-01-29T11:20:02,PSF0019,,1.0,59.0,,,,0.0,0.0,59.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0011,2024-01-29T11:20:02,2024-01-29T11:20:02,TWR0016,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0011,2024-01-29T11:20:02,2024-01-29T11:20:02,TWR0014,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0011,2024-01-29T11:20:02,2024-01-29T11:20:02,TWR0015,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0011,2024-01-29T11:20:02,2024-01-29T11:20:02,DW0001,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0011,2024-01-29T11:20:02,2024-01-29T11:20:02,DW0013,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0012,2024-01-29T11:24:13,2024-01-29T11:24:13,TWR0007,,1.0,99.0,,,,0.0,0.0,99.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0012,2024-01-29T11:24:13,2024-01-29T11:24:13,TWR0014,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0012,2024-01-29T11:24:13,2024-01-29T11:24:13,FF0036,,1.0,179.0,,,,0.0,0.0,179.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0012,2024-01-29T11:24:13,2024-01-29T11:24:13,BF0019,,1.0,149.0,,,,0.0,0.0,149.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0012,2024-01-29T11:24:13,2024-01-29T11:24:13,RF0012,,1.0,109.0,,,,0.0,0.0,109.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0012,2024-01-29T11:24:13,2024-01-29T11:24:13,DW0001,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0013,2024-01-29T11:37:27,2024-01-29T11:37:27,RF0012,,1.0,109.0,,,,0.0,0.0,109.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0013,2024-01-29T11:37:27,2024-01-29T11:37:27,TWR0015,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0013,2024-01-29T11:37:27,2024-01-29T11:37:27,FF0049,,1.0,149.0,,,,0.0,0.0,149.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0013,2024-01-29T11:37:27,2024-01-29T11:37:27,RF0015,,1.0,249.0,,,,0.0,0.0,249.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0013,2024-01-29T11:37:27,2024-01-29T11:37:27,FF0029,,1.0,179.0,,,,0.0,0.0,179.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0013,2024-01-29T11:37:27,2024-01-29T11:37:27,DW0001,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0013,2024-01-29T11:37:27,2024-01-29T11:37:27,RF0012,,1.0,109.0,,,,0.0,0.0,109.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0013,2024-01-29T11:37:27,2024-01-29T11:37:27,RF0004,,1.0,129.0,,,,0.0,0.0,129.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0014,2024-01-29T11:47:16,2024-01-29T11:47:16,RF0012,,1.0,109.0,,,,0.0,0.0,109.0,
2OJMVIo1Qi81NqYos3oDPoASziy,002240129-0014,2024-01-29T11:47:16,2024-01-29T11:47:16,RF0004,,1.0,129.0,,,,0.0,0.0,129.0,
